"V4" "SPY.Adjusted" "CWI.Adjusted" "AGG.Adjusted"
2017-04-21 231.11734 33.147533 107.517647
2017-04-24 233.659164 33.869835 107.360313
2017-04-25 235.018738 34.104088 107.006325
2017-04-26 234.870956 33.996727 107.143982
2017-04-27 235.068008 33.95768 107.242317
2017-04-28 234.555679 33.967438 107.429138
2017-05-01 235.146805 34.09433 107.152245
2017-05-02 235.235489 34.279785 107.300049
2017-05-03 234.949768 34.172417 107.19165
2017-05-04 235.225616 34.318829 107.102951
2017-05-05 236.151718 34.621414 107.122665
2017-05-08 236.11232 34.474998 106.915718
2017-05-09 235.895569 34.494522 106.925575
2017-05-10 236.319199 34.592125 106.955139
2017-05-11 235.836456 34.543327 106.945267
2017-05-12 235.442368 34.719017 107.339478
2017-05-15 236.742828 34.904472 107.300049
2017-05-16 236.526077 35.109451 107.438026
2017-05-17 232.329147 34.640934 107.989891
2017-05-18 233.265091 34.562847 107.930771
2017-05-19 234.782288 35.031364 107.930771
2017-05-22 235.97438 35.128971 107.861778
2017-05-23 236.496536 35.080166 107.654831
2017-05-24 237.048248 35.148491 107.842072
2017-05-25 238.181213 35.168011 107.89135
2017-05-26 238.131958 35.089928 107.851936
2017-05-30 237.925079 35.060642 108.058876
2017-05-31 237.865967 35.050884 108.16729
2017-06-01 239.757538 35.265621 108.117912
2017-06-02 240.555542 35.568203 108.473427
2017-06-05 240.37822 35.451077 108.305542
2017-06-06 239.609756 35.382748 108.522789
2017-06-07 240.053101 35.35347 108.394424
2017-06-08 240.17131 35.363228 108.285789
2017-06-09 239.806793 35.226578 108.196915
2017-06-12 239.757538 35.050884 108.196915
2017-06-13 240.929932 35.294903 108.22654
2017-06-14 240.624512 35.23634 108.572189
2017-06-15 240.161484 34.875191 108.503059
2017-06-16 240.213943 35.204399 108.572189
2017-06-19 242.213745 35.352688 108.424049
2017-06-20 240.580231 34.996792 108.591927
2017-06-21 240.520828 34.986904 108.611687
2017-06-22 240.411942 35.065994 108.661057
2017-06-23 240.699036 35.174744 108.680809
2017-06-26 240.857422 35.283485 108.779572
2017-06-27 238.917038 35.224171 108.453667
2017-06-28 241.05545 35.540527 108.493179
2017-06-29 238.936844 35.204399 108.285789
2017-06-30 239.382355 35.25383 108.14753
2017-07-03 239.788254 35.283485 107.954559
2017-07-05 240.342651 35.164856 108.013954
2017-07-06 238.144836 34.947357 107.806129
2017-07-07 239.68924 35.006676 107.766548
2017-07-10 239.94664 35.145081 107.816025
2017-07-11 239.768433 35.263714 107.914986
2017-07-12 241.570236 35.669048 108.241539
2017-07-13 241.976151 35.738251 108.122803
2017-07-14 243.104752 36.084263 108.231651
2017-07-17 243.075043 35.985401 108.281136
2017-07-18 243.203735 36.024944 108.528534
2017-07-19 244.520447 36.242439 108.55822
2017-07-20 244.629349 36.331413 108.587906
2017-07-21 244.41156 36.183121 108.775925
2017-07-24 244.352158 36.193008 108.676956
2017-07-25 244.946152 36.262211 108.291031
2017-07-26 244.956039 36.499477 108.49884
2017-07-27 244.728348 36.331413 108.340508
2017-07-28 244.441254 36.37096 108.55822
2017-07-31 244.302643 36.469818 108.508728
2017-08-01 244.847153 36.64777 108.806244
2017-08-02 244.965942 36.657658 108.726906
2017-08-03 244.490753 36.618111 108.945076
2017-08-04 244.936249 36.677425 108.766571
2017-08-07 245.391647 36.746628 108.756653
2017-08-08 244.78775 36.608223 108.657486
2017-08-09 244.777847 36.479706 108.756653
2017-08-10 241.322739 35.916199 108.865738
2017-08-11 241.679138 35.876656 108.954987
2017-08-14 244.074951 36.183121 108.905403
2017-08-15 244.045242 36.113918 108.746742
2017-08-16 244.470947 36.410503 108.945076
2017-08-17 240.659439 35.975513 109.103745
2017-08-18 240.283249 36.064487 109.034325
2017-08-21 240.471344 36.123806 109.113655
2017-08-22 242.985947 36.361073 109.014488
2017-08-23 242.114731 36.380844 109.262413
2017-08-24 241.550446 36.361073 109.123573
2017-08-25 242.114731 36.598339 109.202911
2017-08-28 242.124649 36.578568 109.242577
2017-08-29 242.401855 36.450047 109.401237
2017-08-30 243.550232 36.410503 109.381416
2017-08-31 245.015457 36.697197 109.530151
2017-09-01 245.361938 36.796062 109.281723
2017-09-05 243.599747 36.519249 109.728912
2017-09-06 244.431335 36.756516 109.609665
2017-09-07 244.401642 37.00367 109.877968
2017-09-08 244.114548 36.954239 109.748787
2017-09-11 246.718246 37.300251 109.450661
2017-09-12 247.549866 37.35957 109.291664
2017-09-13 247.668655 37.181618 109.18235
2017-09-14 247.589447 37.25082 109.241974
2017-09-15 247.92276 37.300251 109.222107
2017-09-18 248.450058 37.409 109.172417
2017-09-19 248.698792 37.547405 109.112793
2017-09-20 248.78833 37.488087 109.023354
2017-09-21 248.121735 37.448544 109.003487
2017-09-22 248.171478 37.458427 109.082977
2017-09-25 247.664063 37.17173 109.341354
2017-09-26 247.813309 37.112415 109.301605
2017-09-27 248.778381 37.102528 108.983604
2017-09-28 249.076859 37.161846 108.993538
2017-09-29 249.952377 37.399117 108.904099
2017-10-02 251.036835 37.379341 108.970825
2017-10-03 251.574097 37.626495 109.060448
2017-10-04 251.872574 37.596832 109.030571
2017-10-05 253.364944 37.606724 108.980789
2017-10-06 253.076401 37.547405 108.821449
2017-10-09 252.658539 37.507858 108.970825
2017-10-10 253.325134 37.863758 108.980789
2017-10-11 253.723114 37.962624 109.000694
2017-10-12 253.345032 37.962624 109.13015
2017-10-13 253.653458 38.150455 109.399025
2017-10-16 253.99173 38.170231 109.289482
2017-10-17 254.170822 38.051598 109.249649
2017-10-18 254.41954 38.140572 109.08036
2017-10-19 254.489182 38.031826 109.160034
2017-10-20 255.80246 37.972507 108.841377
2017-10-23 254.807541 37.843987 108.960869
2017-10-24 255.255264 37.903305 108.731834
2017-10-25 253.99173 37.755013 108.662132
2017-10-26 254.320053 37.745125 108.542633
2017-10-27 256.399414 37.903305 108.781616
2017-10-30 255.444305 37.923077 109.08036
2017-10-31 255.84227 38.091137 109.010666
2017-11-01 256.180542 38.209774 109.058556
2017-11-02 256.280029 38.308636 109.118431
2017-11-03 257.135681 38.229542 109.218216
2017-11-06 257.53363 38.407494 109.318008
2017-11-07 257.354553 38.269089 109.347946
2017-11-08 257.792297 38.407494 109.278091
2017-11-09 256.857086 38.150455 109.198257
2017-11-10 256.777496 38.04171 108.759193
2017-11-13 257.016266 37.903305 108.759193
2017-11-14 256.419342 37.834103 108.868958
2017-11-15 255.13588 37.646267 109.078514
2017-11-16 257.304779 38.061481 108.958771
2017-11-17 256.548645 38.04171 109.078514
2017-11-20 256.98642 38.091137 109.018639
2017-11-21 258.667816 38.39761 109.12841
2017-11-22 258.438995 38.56567 109.318008
2017-11-24 259.035919 38.733738 109.29805
2017-11-27 258.906616 38.407494 109.29805
2017-11-28 261.533173 38.634876 109.29805
2017-11-29 261.373993 38.36795 109.028625
2017-11-30 263.662323 38.358063 108.849007
2017-12-01 263.115082 38.209774 109.160004
2017-12-04 262.796753 38.101028 109.150002
2017-12-05 261.851563 38.071365 109.260002
2017-12-06 261.901306 37.88353 109.370003
2017-12-07 262.727081 37.952732 109.230003
2017-12-08 264.15976 38.170231 109.190002
2017-12-11 264.955688 38.278976 109.150002
2017-12-12 265.423309 38.199886 109.099998
2017-12-13 265.393463 38.417381 109.410004
2017-12-14 264.30899 38.190002 109.440002
2017-12-15 266.51001 38.16 109.470001
2017-12-18 268.200012 38.599998 109.330002
2017-12-19 267.170013 38.459999 109.010002
2017-12-20 267.029999 38.459999 108.760002
2017-12-21 267.579987 38.650002 108.82
2017-12-22 267.51001 38.73 108.870003
2017-12-26 267.190002 38.73 108.959999
2017-12-27 267.320007 38.799999 109.300003
2017-12-28 267.869995 38.93 109.220001
2017-12-29 266.859985 39 109.330002
